Product Name,Product Description,Category,ProductCode,Media Standard Url 1,Media Standard AltText 1 
Teleskop spin. bom 60/48 SPL3000(4500),Teleskop spin. bom 60/48 SPL3000(4500),Seilbåtutstyr,2575048,  
Teleskop spin. bom 72/60 SPL3500(5250),Teleskop spin. bom 72/60 SPL3500(5250),Seilbåtutstyr,2575060,  
Teleskop spin. bom 84/72 SPL 3900(5820),Teleskop spin. bom 84/72 SPL 3900(5820),Seilbåtutstyr,2575072,  
Genakerspyd 72/72 KIT POL<2080,Genakerspyd 72/72 KIT POL<2080,Seilbåtutstyr,2576072,  
Genakerspyd 75/75 KIT POL<2230,Genakerspyd 75/75 KIT POL<2230,Seilbåtutstyr,2576075,  
Genakerspyd 87/87 KIT POL<2270,Genakerspyd 87/87 KIT POL<2270,Seilbåtutstyr,2576087,  
Genakerspyd 99/99 KIT POL<3160,Genakerspyd 99/99 KIT POL<3160,Seilbåtutstyr,2576099,  
Brakett Genakerspyd Ø72,Brakett Genakerspyd Ø72,Seilbåtutstyr,2576572,https://webserver.flak.no/vbilder/2576572_XL.jpg  
Brakett Genakerspyd Ø75-76,Brakett Genakerspyd Ø75-76,Seilbåtutstyr,2576575,  
Brakett Genakerspyd Ø87,Brakett Genakerspyd Ø87,Seilbåtutstyr,2576587,  
Brakett Genakerspyd Ø99,Brakett Genakerspyd Ø99,Seilbåtutstyr,2576599,  
Brakett Genakerspyd Ø72 for ankerrulle,Brakett Genakerspyd Ø72 for ankerrulle,Seilbåtutstyr,2576772,  
Brakett Genakerspyd Ø87/88/89 for ankerrulle,Brakett Genakerspyd Ø87/88/89 for ankerrulle,Seilbåtutstyr,2576787,  
Brakett Genakerspyd Ø75 for ankerrulle MK2,Brakett Genakerspyd Ø75 for ankerrulle MK2,Seilbåtutstyr,2576875,https://webserver.flak.no/vbilder/2576875_XL.jpg  
Seldén rodkick 05/1150 med fjær,Seldén rodkick 05/1150 med fjær,Seilbåtutstyr,2580500,https://webserver.flak.no/vbilder/2580500_XL.jpg  
Seldén Rodkick 10s/1360/uten fjær,Seldén Rodkick 10s/1360/uten fjær,Seilbåtutstyr,2581000,  
Seldén Fjær for (rodkick10/norm.),Seldén Fjær for (rodkick10/norm.),Seilbåtutstyr,2581010,  
Seldén Fjær for (rodkick10/hard),Seldén Fjær for (rodkick10/hard),Seilbåtutstyr,2581011,  
Seldén Fjær for (rodkick10/super),Seldén Fjær for (rodkick10/super),Seilbåtutstyr,2581012,  
Seldén Rodkick 10l/1670/uten fjær,Seldén Rodkick 10l/1670/uten fjær,Seilbåtutstyr,2581100,  
Seldén Rodkick 20s/1720/uten fjær,Seldén Rodkick 20s/1720/uten fjær,Seilbåtutstyr,2582000,  
Seldén Fjær for (rodkick20/norm.),Seldén Fjær for (rodkick20/norm.),Seilbåtutstyr,2582010,  
Seldén Fjær for (rodkick20/hard),Seldén Fjær for (rodkick20/hard),Seilbåtutstyr,2582011,  
Seldén Fjær for (rodkick20/super),Seldén Fjær for (rodkick20/super),Seilbåtutstyr,2582012,  
Seldén Rodkick 20l/2260/uten fjær,Seldén Rodkick 20l/2260/uten fjær,Seilbåtutstyr,2582100,  
Seldén Rodkick.30s/2200/uten fjær,Seldén Rodkick.30s/2200/uten fjær,Seilbåtutstyr,2583000,  
Seldén Fjær for(rodkick30/norm.),Seldén Fjær for(rodkick30/norm.),Seilbåtutstyr,2583010,  
Seldén Fjær for(rodkick30/hard),Seldén Fjær for(rodkick30/hard),Seilbåtutstyr,2583011,  
Seldén Rodkick.30l/2700/uten fjær,Seldén Rodkick.30l/2700/uten fjær,Seilbåtutstyr,2583100,  
Popnagler monel 3-2 x 8-9 mm- 100 pk.,Popnagler monel 3-2 x 8-9 mm- 100 pk.,Beslag og skruer,2589102,  
Popnagler monel 4 x 9-4 mm- 100 pk.,Popnagler monel 4 x 9-4 mm- 100 pk.,Beslag og skruer,2589112,  
Popnagler monel 4-8 x 9-9 mm- 100 pk.,Popnagler monel 4-8 x 9-9 mm- 100 pk.,Beslag og skruer,2589123,  
Popnagler monel 4-8 x 12-7 mm- 100 pk.,Popnagler monel 4-8 x 12-7 mm- 100 pk.,Beslag og skruer,2589124,  
Popnagler monel 4-8 x 16-5 mm- 100 pk.,Popnagler monel 4-8 x 16-5 mm- 100 pk.,Beslag og skruer,2589125,  
Popnagler monel 4-8 x 21 mm- 100 pk.,Popnagler monel 4-8 x 21 mm- 100 pk.,Beslag og skruer,2589126,  
Popnagler monel 6-4 x 12-7 mm- 100 pk.,Popnagler monel 6-4 x 12-7 mm- 100 pk.,Beslag og skruer,2589132,  
Popnagler monel 6-4 x 17-8 mm- 100 pk.,Popnagler monel 6-4 x 17-8 mm- 100 pk.,Beslag og skruer,2589133,  
Bok- Tips og råd for rigging (Seldén),Bok- Tips og råd for rigging (Seldén),Fritid og fiske,2590000,https://webserver.flak.no/vbilder/2590000_XL.jpg  
Seldén Strekkfisk 1/4 gaffel/gaffel,Seldén Strekkfisk 1/4 gaffel/gaffel,Jernvare,2590506,  
Seldén Strekkfisk 5/16 gaffel/gaffel,Seldén Strekkfisk 5/16 gaffel/gaffel,Jernvare,2590508,  
Seldén Strekkfisk 3/8 gaffel/gaffel,Seldén Strekkfisk 3/8 gaffel/gaffel,Jernvare,2590510,  
Seldén Strekkfisk 7/16 gaffel/gaffel,Seldén Strekkfisk 7/16 gaffel/gaffel,Jernvare,2590511,  
Seldén Strekkfisk 1/2 gaffel/gaffel,Seldén Strekkfisk 1/2 gaffel/gaffel,Jernvare,2590513,  
Seldén Strekkfisk 5/8 gaffel/gaffel,Seldén Strekkfisk 5/8 gaffel/gaffel,Jernvare,2590516,  
Seldén Strekkfisk 3/4 gaffel/gaffel,Seldén Strekkfisk 3/4 gaffel/gaffel,Jernvare,2590520,  
Seldén strekkfisk 7/8 gaffel/gaffel,Seldén strekkfisk 7/8 gaffel/gaffel,Jernvare,2590522,  
Seldén Strekkfisk 1/4 - 3 mm wire,Seldén Strekkfisk 1/4 - 3 mm wire,Jernvare,2590903,  
Seldén Strekkfisk 1/4 - 4 mm wire,Seldén Strekkfisk 1/4 - 4 mm wire,Jernvare,2590904,  
Seldén Strekkfisk 7/16 - 7 mm wire,Seldén Strekkfisk 7/16 - 7 mm wire,Jernvare,2590907,  
Seldén Strekkfisk 5/8 - 10 mm wire,Seldén Strekkfisk 5/8 - 10 mm wire,Jernvare,2590910,  
Seldén Strekkfisk 3/4 - 12 mm wire,Seldén Strekkfisk 3/4 - 12 mm wire,Jernvare,2590912,  
Seldén Strekkfisk 5/16 - 4 mm wire,Seldén Strekkfisk 5/16 - 4 mm wire,Jernvare,2590914,  
Seldén Strekkfisk 3/8 - 5 mm wire,Seldén Strekkfisk 3/8 - 5 mm wire,Jernvare,2590915,  
Seldén Strekkfisk 7/16 - 6 mm wire,Seldén Strekkfisk 7/16 - 6 mm wire,Jernvare,2590916,  
Seldén Strekkfisk 1/2 - 7 mm wire,Seldén Strekkfisk 1/2 - 7 mm wire,Jernvare,2590917,  
Seldén Strekkfisk 5/8 - 8 mm wire,Seldén Strekkfisk 5/8 - 8 mm wire,Jernvare,2590918,  
Bakplate T-term. 3 mm,Bakplate T-term. 3 mm,Jernvare,2593903,  
Bakplate T-term. 4 mm,Bakplate T-term. 4 mm,Jernvare,2593904,  
Bakplate T-term. 5 mm,Bakplate T-term. 5 mm,Jernvare,2593905,  
Bakplate T-term. 7 mm- MK2,Bakplate T-term. 7 mm- MK2,Jernvare,2593907,  
Bakplate T-term. 8 mm,Bakplate T-term. 8 mm,Jernvare,2593908,  
Orepinne 4-5 mm- syrefast,Orepinne 4-5 mm- syrefast,Jernvare,2598805,  
Orepinne 7-5 mm- syrefast,Orepinne 7-5 mm- syrefast,Jernvare,2598808,  
Bolt 4 x 11 mm,Bolt 4 x 11 mm,Jernvare,2600002,  
Bolt 5 x 17 mm,Bolt 5 x 17 mm,Jernvare,2600004,  
Bolt 6 x 16 mm B.W. 1/4,Bolt 6 x 16 mm B.W. 1/4,Jernvare,2600006,  
Bolt 6 x 25 mm,Bolt 6 x 25 mm,Jernvare,2600008,  
Bolt 6 x 47 mm,Bolt 6 x 47 mm,Jernvare,2600010,  
Bolt 8 x 20 mm B.W. 5/16,Bolt 8 x 20 mm B.W. 5/16,Jernvare,2600015,  
Bolt 8 x 28 mm,Bolt 8 x 28 mm,Jernvare,2600016,  
Bolt 8 x 58 mm,Bolt 8 x 58 mm,Jernvare,2600018,  
Bolt 9-5 x 23 mm B.W. 3/8,Bolt 9-5 x 23 mm B.W. 3/8,Jernvare,2600021,  
Bolt 10 x 23 mm,Bolt 10 x 23 mm,Jernvare,2600022,  
Bolt 11 x 26 mm B.W. 7/16,Bolt 11 x 26 mm B.W. 7/16,Jernvare,2600027,  
Bolt 12 x 28 mm B.W. 1/2,Bolt 12 x 28 mm B.W. 1/2,Jernvare,2600028,  
Bolt 14 x 32 mm B.W. 5/8,Bolt 14 x 32 mm B.W. 5/8,Jernvare,2600036,  
Bolt 16 x 34 mm B.W. Etter 2000,Bolt 16 x 34 mm B.W. Etter 2000,Jernvare,2600037,  
Bolt 6 x 30 mm,Bolt 6 x 30 mm,Jernvare,2600041,https://webserver.flak.no/vbilder/2600041_XL.jpg  
Bolt 8 x 25 mm,Bolt 8 x 25 mm,Jernvare,2600042,https://webserver.flak.no/vbilder/2600042_XL.jpg  
Bolt 8 x 30 mm,Bolt 8 x 30 mm,Jernvare,2600043,https://webserver.flak.no/vbilder/2600043_XL.jpg  
Bolt 8 x 40 mm,Bolt 8 x 40 mm,Jernvare,2600044,https://webserver.flak.no/vbilder/2600044_XL.jpg  
Bolt 8 x 50 mm,Bolt 8 x 50 mm,Jernvare,2600045,https://webserver.flak.no/vbilder/2600045_XL.jpg  
Bolt 8 x 60 mm,Bolt 8 x 60 mm,Jernvare,2600046,https://webserver.flak.no/vbilder/2600046_XL.jpg  
Bolt 8 x 75 mm,Bolt 8 x 75 mm,Jernvare,2600047,https://webserver.flak.no/vbilder/2600047_XL.jpg  
Bolt 8 x 90 mm,Bolt 8 x 90 mm,Jernvare,2600048,https://webserver.flak.no/vbilder/2600048_XL.jpg  
Bolt 10 x 30 mm,Bolt 10 x 30 mm,Jernvare,2600049,https://webserver.flak.no/vbilder/2600049_XL.jpg  
Bolt 10 x 40 mm,Bolt 10 x 40 mm,Jernvare,2600050,https://webserver.flak.no/vbilder/2600050_XL.jpg  
Bolt 10 x 50 mm,Bolt 10 x 50 mm,Jernvare,2600051,https://webserver.flak.no/vbilder/2600051_XL.jpg  
Bolt 10 x 60 mm,Bolt 10 x 60 mm,Jernvare,2600052,https://webserver.flak.no/vbilder/2600052_XL.jpg  
Bolt 10 x 75 mm,Bolt 10 x 75 mm,Jernvare,2600053,https://webserver.flak.no/vbilder/2600053_XL.jpg  
Bolt 10 x 95 mm,Bolt 10 x 95 mm,Jernvare,2600054,https://webserver.flak.no/vbilder/2600054_XL.jpg  
Bolt 12 x 40 mm,Bolt 12 x 40 mm,Jernvare,2600055,https://webserver.flak.no/vbilder/2600055_XL.jpg  
Bolt 12 x 50 mm,Bolt 12 x 50 mm,Jernvare,2600056,https://webserver.flak.no/vbilder/2600056_XL.jpg  
Bolt 12 x 70 mm,Bolt 12 x 70 mm,Jernvare,2600057,https://webserver.flak.no/vbilder/2600057_XL.jpg  
Fast Pin syrefast,Fast Pin syrefast,Jernvare,2600205,https://webserver.flak.no/vbilder/2600205_XL.jpg  
Dropnose bolt 5 x 15 mm,Dropnose bolt 5 x 15 mm,Jernvare,2600515,  
Dropnose bolt 6 x 20 mm,Dropnose bolt 6 x 20 mm,Jernvare,2600620,  
Dropnose bolt 6 x 30 mm,Dropnose bolt 6 x 30 mm,Jernvare,2600630,  
Dropnose bolt 6 x 40 mm,Dropnose bolt 6 x 40 mm,Jernvare,2600640,  
Dropnose bolt 6 x 50 mm,Dropnose bolt 6 x 50 mm,Jernvare,2600650,  
Dropnose bolt 6 x 70 mm,Dropnose bolt 6 x 70 mm,Jernvare,2600670,  
Dropnose bolt 8 x 100 mm,Dropnose bolt 8 x 100 mm,Jernvare,2600801,  
Dropnose bolt 8 x 30 mm,Dropnose bolt 8 x 30 mm,Jernvare,2600830,  
Dropnose bolt 8 x 40 mm,Dropnose bolt 8 x 40 mm,Jernvare,2600840,  
Dropnose bolt 8 x 50 mm,Dropnose bolt 8 x 50 mm,Jernvare,2600850,  
Dropnose bolt 8 x 80 mm,Dropnose bolt 8 x 80 mm,Jernvare,2600880,  
Dropnose bolt 10 x 20 mm,Dropnose bolt 10 x 20 mm,Jernvare,2601020,  
Dropnose bolt 10 x 30 mm,Dropnose bolt 10 x 30 mm,Jernvare,2601030,  
Dropnose bolt 10 x 40 mm,Dropnose bolt 10 x 40 mm,Jernvare,2601040,  
Dropnose bolt 10 x 50 mm,Dropnose bolt 10 x 50 mm,Jernvare,2601050,  
Dropnose bolt 10 x 60 mm,Dropnose bolt 10 x 60 mm,Jernvare,2601060,  
Dropnose bolt 10 x 80 mm,Dropnose bolt 10 x 80 mm,Jernvare,2601080,  
Dropnose bolt 12 x  110 mm,Dropnose bolt 12 x  110 mm,Jernvare,2601211,  
Dropnose bolt 12 x 50mm,Dropnose bolt 12 x 50mm,Jernvare,2601250,  
Dropnose bolt 12 x 80mm,Dropnose bolt 12 x 80mm,Jernvare,2601280,  
Smart Pins 2-0 mm- 4 pk.,Smart Pins 2-0 mm- 4 pk.,Jernvare,2602601,  
Smart Pins 2-5 mm- 4 pk.,Smart Pins 2-5 mm- 4 pk.,Jernvare,2602602,  
Smart Pins 3-2 mm- 4 pk.,Smart Pins 3-2 mm- 4 pk.,Jernvare,2602603,  
Smart Pins 4-0 mm- 4 pk.,Smart Pins 4-0 mm- 4 pk.,Jernvare,2602604,  
Seldén strekkfiskolje 100 ml,Seldén strekkfiskolje 100 ml,Jernvare,2602700,https://webserver.flak.no/vbilder/2602700_XL.jpg  
Blue Wave Gjengefett,Blue Wave Gjengefett,Motortilbehør,2602800,https://webserver.flak.no/vbilder/2602800_XL.jpg  
Vantskrue Blue Wave 1/4,Vantskrue Blue Wave 1/4,Jernvare,2603006,  
Vantskrue Blue Wave 5/16,Vantskrue Blue Wave 5/16,Jernvare,2603008,  
Vantskrue Blue Wave 3/8,Vantskrue Blue Wave 3/8,Jernvare,2603010,  
Vantskrue Blue Wave 7/16,Vantskrue Blue Wave 7/16,Jernvare,2603011,  
Vantskrue Blue Wave 1/2,Vantskrue Blue Wave 1/2,Jernvare,2603013,  
Vantskrue Blue Wave 3/4,Vantskrue Blue Wave 3/4,Jernvare,2603020,  
Blue Wave mellomdel 5/8,Blue Wave mellomdel 5/8,Jernvare,2603116,  
Blue Wave venstregaffel 5/8,Blue Wave venstregaffel 5/8,Jernvare,2603136,  
Vantskrue Blue Wave 1/4+term. 3 mm,Vantskrue Blue Wave 1/4+term. 3 mm,Jernvare,2603203,  
Vantskrue Blue Wave 1/4+term. 4 mm,Vantskrue Blue Wave 1/4+term. 4 mm,Jernvare,2603204,  
Vantskrue Blue Wave 5/16+term. 5 mm,Vantskrue Blue Wave 5/16+term. 5 mm,Jernvare,2603205,  
Vantskrue Blue Wave 7/16+term. 7 mm,Vantskrue Blue Wave 7/16+term. 7 mm,Jernvare,2603207,  
Vantskrue Blue Wave 5/16+term. 4 mm,Vantskrue Blue Wave 5/16+term. 4 mm,Jernvare,2603214,  
Vantskrue Blue Wave 3/8+term. 5 mm,Vantskrue Blue Wave 3/8+term. 5 mm,Jernvare,2603215,  
Vantskrue Blue Wave 7/16+term. 6 mm,Vantskrue Blue Wave 7/16+term. 6 mm,Jernvare,2603216,  
Vantskrue Blue Wave 1/2+term. 6 mm,Vantskrue Blue Wave 1/2+term. 6 mm,Jernvare,2603226,  
Vantskrue Blue Wave M5,Vantskrue Blue Wave M5,Jernvare,2603305,  
Vantskrue Blue Wave M6,Vantskrue Blue Wave M6,Jernvare,2603306,  
Vantskrue Blue Wave M8,Vantskrue Blue Wave M8,Jernvare,2603308,  
Vantskrue Blue Wave M10,Vantskrue Blue Wave M10,Jernvare,2603310,  
Vantskrue Blue Wave M12,Vantskrue Blue Wave M12,Jernvare,2603312,  
Vantskrue Blue Wave M14,Vantskrue Blue Wave M14,Jernvare,2603314,  
Vantskrue Blue Wave M16,Vantskrue Blue Wave M16,Jernvare,2603316,  
Vantskrue Bronse 1/4,Vantskrue Bronse 1/4,Jernvare,2603506,  
Vantskrue bronse 5/16,Vantskrue bronse 5/16,Jernvare,2603508,  
Vantskrue bronse 3/8,Vantskrue bronse 3/8,Jernvare,2603510,  
Vantskrue bronse 7/16,Vantskrue bronse 7/16,Jernvare,2603511,  
Vantskrue bronse 1/2,Vantskrue bronse 1/2,Jernvare,2603513,  
Vantskrue bronse 5/8,Vantskrue bronse 5/8,Jernvare,2603516,  
Bluewave Strekkfisk Bronse 5/16 term. 4 mm,Bluewave Strekkfisk Bronse 5/16 term. 4 mm,Jernvare,2603814,https://webserver.flak.no/vbilder/2603814_XL.jpg  
Strekkfisk Toggel Bronse 1/4+term. 4 mm,Strekkfisk Toggel Bronse 1/4+term. 4 mm,Jernvare,2603904,  
Strekkfisk Toggel Bronse 7/16+term. 7 mm,Strekkfisk Toggel Bronse 7/16+term. 7 mm,Jernvare,2603907,  
Strekkfisk Toggel Bronse 5/8+term. 10 mm,Strekkfisk Toggel Bronse 5/8+term. 10 mm,Jernvare,2603910,  
Strekkfisk Toggel Bronse 3/4+term. 12 mm,Strekkfisk Toggel Bronse 3/4+term. 12 mm,Jernvare,2603912,  
Strekkfisk Toggel Bronse 3/8+term. 5 mm,Strekkfisk Toggel Bronse 3/8+term. 5 mm,Jernvare,2603915,  
Strekkfisk Toggel Bronse 7/16+term. 6 mm,Strekkfisk Toggel Bronse 7/16+term. 6 mm,Jernvare,2603916,  
Strekkfisk Toggel Bronse 1/2+term. 7 mm,Strekkfisk Toggel Bronse 1/2+term. 7 mm,Jernvare,2603917,  
Strekkfisk Toggel Bronse 1/2+term. 6 mm,Strekkfisk Toggel Bronse 1/2+term. 6 mm,Jernvare,2603926,  
Bluewave Gjenget t-terminal 7-9 mm,Bluewave Gjenget t-terminal 7-9 mm,Jernvare,2603928,https://webserver.flak.no/vbilder/2603928_XL.jpg  
Blue Wave Mono Tuning strekkfisk 1/4'' - 3 mm,Blue Wave Mono Tuning strekkfisk 1/4'' - 3 mm,Jernvare,2604003,https://webserver.flak.no/vbilder/2604003_XL.jpg  
Blue Wave Mono Tuning strekkfisk 1/4'' - 4 mm,Blue Wave Mono Tuning strekkfisk 1/4'' - 4 mm,Jernvare,2604004,https://webserver.flak.no/vbilder/2604004_XL.jpg  
Blue Wave Mono Tuning strekkfisk 5/16'' - 4 mm,Blue Wave Mono Tuning strekkfisk 5/16'' - 4 mm,Jernvare,2604014,https://webserver.flak.no/vbilder/2604014_XL.jpg  
Håndtak for 5/16" kalibrert strekkfisk,Håndtak for 5/16" kalibrert strekkfisk,Jernvare,2604295,https://webserver.flak.no/vbilder/2604295_XL.jpg  
Hullskinne 13 mm- hull 4-8 mm,Hullskinne 13 mm- hull 4-8 mm,Jernvare,2608013,  
Hullskinne 16 mm- hull 6-4 mm,Hullskinne 16 mm- hull 6-4 mm,Jernvare,2608016,  
Hullskinne 19 mm- hull 8 mm,Hullskinne 19 mm- hull 8 mm,Jernvare,2608019,  
Ronstan Vantskinne RF2331,Ronstan Vantskinne RF2331,Seilbåtutstyr,2609200,https://webserver.flak.no/vbilder/2609200_XL.jpg  
Toggle åpen 1/4,Toggle åpen 1/4,Jernvare,2610006,  
Toggle åpen 5/16,Toggle åpen 5/16,Jernvare,2610008,  
Toggle åpen 3/8,Toggle åpen 3/8,Jernvare,2610010,  
Toggle åpen 7/16,Toggle åpen 7/16,Jernvare,2610011,  
Toggle åpen 1/2,Toggle åpen 1/2,Jernvare,2610013,  
Toggle øye 5 mm,Toggle øye 5 mm,Jernvare,2610205,  
Toggle øye 6 mm,Toggle øye 6 mm,Jernvare,2610206,  
Toggle øye 8 mm,Toggle øye 8 mm,Jernvare,2610208,  
Toggle øye 10 mm,Toggle øye 10 mm,Jernvare,2610210,  
Toggle øye 11 mm,Toggle øye 11 mm,Jernvare,2610211,  
Toggle øye 12 mm,Toggle øye 12 mm,Jernvare,2610212,  
Toggle øye 14 mm,Toggle øye 14 mm,Jernvare,2610214,  
Toggle Maskinert 16 mm,Toggle Maskinert 16 mm,Jernvare,2610416,  
Toggle Maskinert 19 mm,Toggle Maskinert 19 mm,Jernvare,2610419,  
Double Jaw Toggle 3/8",Double Jaw Toggle 3/8",Jernvare,2610610,  
Double Jaw Toggle 7/16",Double Jaw Toggle 7/16",Jernvare,2610611,  
Double Jaw Toggle 1/2",Double Jaw Toggle 1/2",Jernvare,2610613,  
Double Jaw Toggle 5/8",Double Jaw Toggle 5/8",Jernvare,2610616,  
Hylse for vantskrue 432 mm,Hylse for vantskrue 432 mm,Jernvare,2611443,  
Hylse for vantskrue 508 mm,Hylse for vantskrue 508 mm,Jernvare,2611451,  
Hylse for vantskrue 610 mm,Hylse for vantskrue 610 mm,Jernvare,2611461,  
Seldèn Strekkfiskbeskytter 7/16,Seldèn Strekkfiskbeskytter 7/16,Jernvare,2611600,  
Toppstykke for 2611600,Toppstykke for 2611600,Seilbåtutstyr,2611601,https://webserver.flak.no/vbilder/2611601_XL.jpg  
Seldèn Strekkfiskbeskytter 1/2,Seldèn Strekkfiskbeskytter 1/2,Jernvare,2611700,  
Toppstykke for 2611700,Toppstykke for 2611700,Seilbåtutstyr,2611701,https://webserver.flak.no/vbilder/2611701_XL.jpg  
Seldèn Strekkfiskbeskytter 5/8,Seldèn Strekkfiskbeskytter 5/8,Jernvare,2611800,  
Toppstykke for 2611800,Toppstykke for 2611800,Seilbåtutstyr,2611801,https://webserver.flak.no/vbilder/2611801_XL.jpg  
Seldèn Strekkfiskbeskytter 3/4,Seldèn Strekkfiskbeskytter 3/4,Jernvare,2611900,  
Toppstykke for 2611900,Toppstykke for 2611900,Seilbåtutstyr,2611901,https://webserver.flak.no/vbilder/2611901_XL.jpg  
Røstjern 8 mm. rett Bluewave,Røstjern 8 mm. rett Bluewave,Jernvare,2615800,  
Røstjern 8 mm. 8 grader Bluewave,Røstjern 8 mm. 8 grader Bluewave,Jernvare,2615808,  
Røstjern 10 mm. rett Bluewave,Røstjern 10 mm. rett Bluewave,Jernvare,2616000,  
Røstjern 10 mm. 8 grader Bluewave,Røstjern 10 mm. 8 grader Bluewave,Jernvare,2616008,  
U-bolt 5 mm. Bluewave,U-bolt 5 mm. Bluewave,Jernvare,2618105,  
U-bolt 6 mm. Bluewave,U-bolt 6 mm. Bluewave,Jernvare,2618206,  
U-bolt 6 mm. Bluewave,U-bolt 6 mm. Bluewave,Jernvare,2618306,  
U-bolt 8 mm. Bluewave,U-bolt 8 mm. Bluewave,Jernvare,2618508,  
U-bolt 8 mm. Bluewave,U-bolt 8 mm. Bluewave,Jernvare,2618708,  
U-bolt 10 mm. Bluewave,U-bolt 10 mm. Bluewave,Jernvare,2618810,  
Øyebolt 6 mm,Øyebolt 6 mm,Jernvare,2621650,  
Øyebolt 8 mm,Øyebolt 8 mm,Jernvare,2621880,  
Øyebolt 10 mm,Øyebolt 10 mm,Jernvare,2622001,  
Øyebolt 12 mm,Øyebolt 12 mm,Jernvare,2622201,  
Blokkhempe liten,Blokkhempe liten,Jernvare,2630008,  
Blokkhempe medium,Blokkhempe medium,Jernvare,2630009,  
Blokkhempe stor,Blokkhempe stor,Jernvare,2630010,  
Blokkhempe liten- 100 pk.,Blokkhempe liten- 100 pk.,Jernvare,2630018,  
Blokkhempe medium- 100 pk.,Blokkhempe medium- 100 pk.,Jernvare,2630019,  
Blokkhempe stor- 100 pk.,Blokkhempe stor- 100 pk.,Jernvare,2630020,  
Blokkhempe- ett feste- 5 mm,Blokkhempe- ett feste- 5 mm,Jernvare,2630100,  
Blokkhempe- ett feste- 6 mm,Blokkhempe- ett feste- 6 mm,Jernvare,2630101,  
Blokkhempe bred- 5 mm,Blokkhempe bred- 5 mm,Jernvare,2630200,  
Blokkhempe bred- 6 mm,Blokkhempe bred- 6 mm,Jernvare,2630201,  
Blokkhempe- 4 fester- syrefast,Blokkhempe- 4 fester- syrefast,Jernvare,2630300,https://webserver.flak.no/vbilder/2630300_XL.jpg  
Blokkhempe rund- 10 mm,Blokkhempe rund- 10 mm,Jernvare,2630500,https://webserver.flak.no/vbilder/2630500_XL.jpg  
Blokkhempe rund- 14 mm,Blokkhempe rund- 14 mm,Jernvare,2630501,  
Blokkhempe rund- 16 mm,Blokkhempe rund- 16 mm,Jernvare,2630502,  
Seldén Folding padeye ø6,Seldén Folding padeye ø6,Jernvare,2631106,https://webserver.flak.no/vbilder/2631106_XL.jpg  
Seldén Folding padeye ø8,Seldén Folding padeye ø8,Jernvare,2631108,https://webserver.flak.no/vbilder/2631108_XL.jpg  
Seldén Pad eye ø50,Seldén Pad eye ø50,Jernvare,2631150,  
Seldén Pad eye ø60,Seldén Pad eye ø60,Jernvare,2631160,  
Seldén Pad eye ø72,Seldén Pad eye ø72,Jernvare,2631172,  
Seldén Pad eye ø86,Seldén Pad eye ø86,Jernvare,2631186,  
Festeplate 6 mm. bøyle,Festeplate 6 mm. bøyle,Jernvare,2631200,  
Spinlock Pad-Eye PD/6C,Spinlock Pad-Eye PD/6C,Jernvare,2631706,https://webserver.flak.no/vbilder/2631706_XL.jpg  
Svivelplate- syrefast,Svivelplate- syrefast,Jernvare,2632000,https://webserver.flak.no/vbilder/2632000_XL.jpg  
Gaffelfeste- 2 veis link- 5mm,Gaffelfeste- 2 veis link- 5mm,Jernvare,2632100,  
Gaffelfeste- 2 veis link- 6mm,Gaffelfeste- 2 veis link- 6mm,Jernvare,2632101,  
Gaffelfeste for serie 14 og 19,Gaffelfeste for serie 14 og 19,Jernvare,2632500,  
Gaffelfeste for serie 22- 26 og 30,Gaffelfeste for serie 22- 26 og 30,Jernvare,2632600,  
Fjær konisk RF318,Fjær konisk RF318,Jernvare,2633100,  
Fjær for serie 60 RF326,Fjær for serie 60 RF326,Jernvare,2633201,  
Fjær med rett fot RF324,Fjær med rett fot RF324,Jernvare,2633301,  
Fjær for serie 22 RF324-1,Fjær for serie 22 RF324-1,Jernvare,2633302,  
Fjær for serie 26 og 30 RF324-2,Fjær for serie 26 og 30 RF324-2,Jernvare,2633303,  
Fjær 36-5 x 70 for Seldén 50-blokker,Fjær 36-5 x 70 for Seldén 50-blokker,Jernvare,2633501,  
Fjær 50 x 85 for Seldén 60 & 70-blokker,Fjær 50 x 85 for Seldén 60 & 70-blokker,Jernvare,2633502,  
Fjær 60 x 100 for Seldén 80-blokker,Fjær 60 x 100 for Seldén 80-blokker,Jernvare,2633503,  
Fjær 30 x 20/40,Fjær 30 x 20/40,Jernvare,2633504,  
Svivel Sea Sure syrefast 38 mm,Svivel Sea Sure syrefast 38 mm,Jernvare,2634600,https://webserver.flak.no/vbilder/2634600_XL.jpg  
Snapsjakkel med adapter for blokk,Snapsjakkel med adapter for blokk,Jernvare,2634900,https://webserver.flak.no/vbilder/2634900_XL.jpg  
Snapsjakkel-fast- mini RF6080,Snapsjakkel-fast- mini RF6080,Jernvare,2635500,  
Snapsjakkel- fast RF6300,Snapsjakkel- fast RF6300,Jernvare,2635503,  
Seldén Snapsjakkel adapter 50,Seldén Snapsjakkel adapter 50,Jernvare,2637050,  
Seldén Snapsjakkel adapter 60,Seldén Snapsjakkel adapter 60,Jernvare,2637060,  
Seldén Snapsjakkel adapter 80,Seldén Snapsjakkel adapter 80,Jernvare,2637080,  
Seldén Snapsjakkel/lead adapter 60,Seldén Snapsjakkel/lead adapter 60,Jernvare,2637160,  
